# Round 9 — Path B5 PKM/voice/claude-code/files deep-fill
# generated_by: scripts/path_b_bucket_5.py
# source: web/landscape.json, extraction/data-gaps.csv
# sections: "Personal AI / PKM / lifelogging memory", "Voice-first / wearable AI memory",
#           "Claude Code memory mechanisms", "File-backed / editor paradigms"
# total_gap_rows: 1281
# matched_cells (rows emitted): 1281
# skipped: 0 (shallow-prose: 0, no-url: 0, other: 0)
# stats:
#   fillable-depth-floor/p10: 59
#   fillable-depth-floor/p5: 188
#   fillable-no-data-promoted/p10: 1
#   fillable-real-data/p10: 1
#   fillable-real-data/p5: 7
#   real-data-no-citation/p1: 950
#   real-data-no-citation/p3: 63
#   shallow-prose/p1: 12
# fallback_chain: DOC_OVERRIDE -> record.url -> skip
# columns: record_id,record_name,column,new_value,citation_url,status,gap_class,priority
record_id,record_name,column,new_value,citation_url,status,gap_class,priority
reflect--reflect-app,Reflect,otel,searched not found,https://reflect.app/,depth-floor-reached,fillable-and-missing,5
reflect--reflect-app,Reflect,versioning,not specified - vendor docs do not address this dimension,https://reflect.app/,depth-floor-reached,fillable-and-missing,5
reflect--reflect-app,Reflect,webhooks,searched not found,https://reflect.app/,depth-floor-reached,fillable-and-missing,5
remnote-ai--remnote-com,RemNote AI,a2a-support,searched not found,https://www.remnote.com/,depth-floor-reached,fillable-and-missing,5
remnote-ai--remnote-com,RemNote AI,consistency,not specified - vendor docs do not address this dimension,https://www.remnote.com/,depth-floor-reached,fillable-and-missing,5
remnote-ai--remnote-com,RemNote AI,import-export,searched not found,https://www.remnote.com/,depth-floor-reached,fillable-and-missing,5
remnote-ai--remnote-com,RemNote AI,mcp-support,searched not found,https://www.remnote.com/,depth-floor-reached,fillable-and-missing,5
remnote-ai--remnote-com,RemNote AI,otel,searched not found,https://www.remnote.com/,depth-floor-reached,fillable-and-missing,5
remnote-ai--remnote-com,RemNote AI,webhooks,searched not found,https://www.remnote.com/,depth-floor-reached,fillable-and-missing,5
saner-ai--saner-ai,Saner.ai,a2a-support,searched not found,https://www.saner.ai/,depth-floor-reached,fillable-and-missing,5
saner-ai--saner-ai,Saner.ai,consistency,not specified - vendor docs do not address this dimension,https://www.saner.ai/,depth-floor-reached,fillable-and-missing,5
saner-ai--saner-ai,Saner.ai,import-export,searched not found,https://www.saner.ai/,depth-floor-reached,fillable-and-missing,5
saner-ai--saner-ai,Saner.ai,mcp-support,searched not found,https://www.saner.ai/,depth-floor-reached,fillable-and-missing,5
saner-ai--saner-ai,Saner.ai,otel,searched not found,https://www.saner.ai/,depth-floor-reached,fillable-and-missing,5
saner-ai--saner-ai,Saner.ai,versioning,not specified - vendor docs do not address this dimension,https://www.saner.ai/,depth-floor-reached,fillable-and-missing,5
saner-ai--saner-ai,Saner.ai,webhooks,searched not found,https://www.saner.ai/,depth-floor-reached,fillable-and-missing,5
scrintal--scrintal-com,Scrintal,a2a-support,searched not found,https://scrintal.com/,depth-floor-reached,fillable-and-missing,5
scrintal--scrintal-com,Scrintal,consistency,not specified - vendor docs do not address this dimension,https://scrintal.com/,depth-floor-reached,fillable-and-missing,5
scrintal--scrintal-com,Scrintal,import-export,searched not found,https://scrintal.com/,depth-floor-reached,fillable-and-missing,5
scrintal--scrintal-com,Scrintal,mcp-support,searched not found,https://scrintal.com/,depth-floor-reached,fillable-and-missing,5
scrintal--scrintal-com,Scrintal,otel,searched not found,https://scrintal.com/,depth-floor-reached,fillable-and-missing,5
scrintal--scrintal-com,Scrintal,versioning,not specified - vendor docs do not address this dimension,https://scrintal.com/,depth-floor-reached,fillable-and-missing,5
scrintal--scrintal-com,Scrintal,webhooks,searched not found,https://scrintal.com/,depth-floor-reached,fillable-and-missing,5
supernotes-ai--supernotes-app,Supernotes AI,a2a-support,searched not found,https://supernotes.app/,depth-floor-reached,fillable-and-missing,5
supernotes-ai--supernotes-app,Supernotes AI,consistency,not specified - vendor docs do not address this dimension,https://supernotes.app/,depth-floor-reached,fillable-and-missing,5
supernotes-ai--supernotes-app,Supernotes AI,import-export,searched not found,https://supernotes.app/,depth-floor-reached,fillable-and-missing,5
supernotes-ai--supernotes-app,Supernotes AI,mcp-support,searched not found,https://supernotes.app/,depth-floor-reached,fillable-and-missing,5
supernotes-ai--supernotes-app,Supernotes AI,otel,searched not found,https://supernotes.app/,depth-floor-reached,fillable-and-missing,5
supernotes-ai--supernotes-app,Supernotes AI,versioning,not specified - vendor docs do not address this dimension,https://supernotes.app/,depth-floor-reached,fillable-and-missing,5
supernotes-ai--supernotes-app,Supernotes AI,webhooks,searched not found,https://supernotes.app/,depth-floor-reached,fillable-and-missing,5
tana--tana-inc,Tana,a2a-support,searched not found,https://tana.inc/,depth-floor-reached,fillable-and-missing,5
tana--tana-inc,Tana,consistency,not specified - vendor docs do not address this dimension,https://tana.inc/,depth-floor-reached,fillable-and-missing,5
tana--tana-inc,Tana,mcp-support,searched not found,https://tana.inc/,depth-floor-reached,fillable-and-missing,5
tana--tana-inc,Tana,mindshare,n/a (SaaS app) 3 press ~15 (small star jobs,https://tana.inc/,real-data,fillable-and-missing,5
tana--tana-inc,Tana,versioning,not specified - vendor docs do not address this dimension,https://tana.inc/,depth-floor-reached,fillable-and-missing,5
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,a2a-support,searched not found,https://ima.qq.com/,depth-floor-reached,fillable-and-missing,5
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,consistency,not specified - vendor docs do not address this dimension,https://ima.qq.com/,depth-floor-reached,fillable-and-missing,5
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,forgetting,not specified - vendor docs do not address this dimension,https://ima.qq.com/,depth-floor-reached,fillable-and-missing,5
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,import-export,searched not found,https://ima.qq.com/,depth-floor-reached,fillable-and-missing,5
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,mcp-support,searched not found,https://ima.qq.com/,depth-floor-reached,fillable-and-missing,5
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,mindshare,n/a (Tencent product; China-on 2 press n/a (Tencent su jobs,https://ima.qq.com/,real-data,fillable-and-missing,5
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,otel,searched not found,https://ima.qq.com/,depth-floor-reached,fillable-and-missing,5
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,tombstoning,not specified - vendor docs do not address this dimension,https://ima.qq.com/,depth-floor-reached,fillable-and-missing,5
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,versioning,not specified - vendor docs do not address this dimension,https://ima.qq.com/,depth-floor-reached,fillable-and-missing,5
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,webhooks,searched not found,https://ima.qq.com/,depth-floor-reached,fillable-and-missing,5
bee--bee-computer,Bee,a2a-support,searched not found,https://bee.computer/,depth-floor-reached,fillable-and-missing,5
bee--bee-computer,Bee,consistency,not specified - vendor docs do not address this dimension,https://bee.computer/,depth-floor-reached,fillable-and-missing,5
bee--bee-computer,Bee,import-export,searched not found,https://bee.computer/,depth-floor-reached,fillable-and-missing,5
bee--bee-computer,Bee,mcp-support,searched not found,https://bee.computer/,depth-floor-reached,fillable-and-missing,5
bee--bee-computer,Bee,otel,searched not found,https://bee.computer/,depth-floor-reached,fillable-and-missing,5
bee--bee-computer,Bee,webhooks,searched not found,https://bee.computer/,depth-floor-reached,fillable-and-missing,5
friend--friend-com,Friend,a2a-support,searched not found,https://friend.com/,depth-floor-reached,fillable-and-missing,5
friend--friend-com,Friend,consistency,not specified - vendor docs do not address this dimension,https://friend.com/,depth-floor-reached,fillable-and-missing,5
friend--friend-com,Friend,import-export,searched not found,https://friend.com/,depth-floor-reached,fillable-and-missing,5
friend--friend-com,Friend,mcp-support,searched not found,https://friend.com/,depth-floor-reached,fillable-and-missing,5
friend--friend-com,Friend,otel,searched not found,https://friend.com/,depth-floor-reached,fillable-and-missing,5
friend--friend-com,Friend,webhooks,searched not found,https://friend.com/,depth-floor-reached,fillable-and-missing,5
granola--granola-ai,Granola,a2a-support,searched not found,https://www.granola.ai/,depth-floor-reached,fillable-and-missing,5
granola--granola-ai,Granola,mcp-support,searched not found,https://www.granola.ai/,depth-floor-reached,fillable-and-missing,5
limitless--limitless-ai,Limitless,a2a-support,searched not found,https://www.limitless.ai/,depth-floor-reached,fillable-and-missing,5
limitless--limitless-ai,Limitless,consistency,not specified - vendor docs do not address this dimension,https://www.limitless.ai/,depth-floor-reached,fillable-and-missing,5
limitless--limitless-ai,Limitless,webhooks,searched not found,https://www.limitless.ai/,depth-floor-reached,fillable-and-missing,5
omi--omi-me,Omi,a2a-support,searched not found,https://www.omi.me/,depth-floor-reached,fillable-and-missing,5
omi--omi-me,Omi,consistency,not specified - vendor docs do not address this dimension,https://www.omi.me/,depth-floor-reached,fillable-and-missing,5
omi--omi-me,Omi,mcp-support,searched not found,https://www.omi.me/,depth-floor-reached,fillable-and-missing,5
otter-ai--otter-ai,Otter.ai,consistency,not specified - vendor docs do not address this dimension,https://otter.ai/,depth-floor-reached,fillable-and-missing,5
otter-ai--otter-ai,Otter.ai,mcp-support,searched not found,https://otter.ai/,depth-floor-reached,fillable-and-missing,5
plaud-notepin--plaud-ai,Plaud NotePin,a2a-support,searched not found,https://www.plaud.ai/,depth-floor-reached,fillable-and-missing,5
plaud-notepin--plaud-ai,Plaud NotePin,import-export,searched not found,https://www.plaud.ai/,depth-floor-reached,fillable-and-missing,5
plaud-notepin--plaud-ai,Plaud NotePin,mcp-support,searched not found,https://www.plaud.ai/,depth-floor-reached,fillable-and-missing,5
plaud-notepin--plaud-ai,Plaud NotePin,otel,searched not found,https://www.plaud.ai/,depth-floor-reached,fillable-and-missing,5
plaud-notepin--plaud-ai,Plaud NotePin,webhooks,searched not found,https://www.plaud.ai/,depth-floor-reached,fillable-and-missing,5
read-ai--read-ai,Read.ai,a2a-support,searched not found,https://www.read.ai/,depth-floor-reached,fillable-and-missing,5
read-ai--read-ai,Read.ai,consistency,not specified - vendor docs do not address this dimension,https://www.read.ai/,depth-floor-reached,fillable-and-missing,5
read-ai--read-ai,Read.ai,import-export,searched not found,https://www.read.ai/,depth-floor-reached,fillable-and-missing,5
read-ai--read-ai,Read.ai,mcp-support,searched not found,https://www.read.ai/,depth-floor-reached,fillable-and-missing,5
read-ai--read-ai,Read.ai,otel,searched not found,https://www.read.ai/,depth-floor-reached,fillable-and-missing,5
read-ai--read-ai,Read.ai,webhooks,searched not found,https://www.read.ai/,depth-floor-reached,fillable-and-missing,5
sandbar-stream--sandbar-com,Sandbar Stream,a2a-support,searched not found,https://www.sandbar.com/,depth-floor-reached,fillable-and-missing,5
sandbar-stream--sandbar-com,Sandbar Stream,import-export,searched not found,https://www.sandbar.com/,depth-floor-reached,fillable-and-missing,5
sandbar-stream--sandbar-com,Sandbar Stream,mcp-support,searched not found,https://www.sandbar.com/,depth-floor-reached,fillable-and-missing,5
sandbar-stream--sandbar-com,Sandbar Stream,otel,searched not found,https://www.sandbar.com/,depth-floor-reached,fillable-and-missing,5
sandbar-stream--sandbar-com,Sandbar Stream,webhooks,searched not found,https://www.sandbar.com/,depth-floor-reached,fillable-and-missing,5
claude-brain--gh-memvid-claude-brain,claude-brain,claims,"Plugin distribution of an existing engine — claims inherit from Memvid (sub-ms reads, single-file portability).",https://github.com/memvid/claude-brain,real-data,real-data-no-citation,3
claude-brain--gh-memvid-claude-brain,claude-brain,created,2025-12,https://github.com/memvid/claude-brain,real-data,real-data-no-citation,3
claude-cursormemorymcp--gh-angleito-claude-cursormemorymcp,Claude-CursorMemoryMCP,claims,Targeted at team / enterprise deployments. Docker Compose.,https://github.com/Angleito/Claude-CursorMemoryMCP,real-data,real-data-no-citation,3
claude-cursormemorymcp--gh-angleito-claude-cursormemorymcp,Claude-CursorMemoryMCP,created,2025-05,https://github.com/Angleito/Claude-CursorMemoryMCP,real-data,real-data-no-citation,3
claude-mem--gh-thedotmack-claude-mem,claude-mem,claims,"46k★, 223 releases, 92 contributors. Distributed via Claude Code plugin marketplace.",https://github.com/thedotmack/claude-mem,real-data,real-data-no-citation,3
claude-mem--gh-thedotmack-claude-mem,claude-mem,created,2025-09,https://github.com/thedotmack/claude-mem,real-data,real-data-no-citation,3
claude-supermemory--gh-supermemoryai-claude-supermemory,claude-supermemory,claims,Distributed via Claude Code plugin marketplace. Requires Supermemory Pro.,https://github.com/supermemoryai/claude-supermemory,real-data,real-data-no-citation,3
claude-supermemory--gh-supermemoryai-claude-supermemory,claude-supermemory,created,2026-01,https://github.com/supermemoryai/claude-supermemory,real-data,real-data-no-citation,3
cognee-mcp--gh-topoteretes-cognee,Cognee MCP,claims,"Benchmarks claim superiority over Mem0, LightRAG, Graphiti on multi-hop QA.",https://github.com/topoteretes/cognee,real-data,real-data-no-citation,3
cognee-mcp--gh-topoteretes-cognee,Cognee MCP,created,2023-08,https://github.com/topoteretes/cognee,real-data,real-data-no-citation,3
engram--gh-gentleman-programming-engram,engram,claims,"Works across Claude Code, Gemini CLI, Codex, Cursor, Windsurf with no runtime deps.",https://github.com/Gentleman-Programming/engram,real-data,real-data-no-citation,3
engram--gh-gentleman-programming-engram,engram,created,2026-02,https://github.com/Gentleman-Programming/engram,real-data,real-data-no-citation,3
graphiti-mcp-server-zep--getzep-com,Graphiti MCP Server (Zep),claims,20k★. v1.0 shipped Nov 2025.,https://www.getzep.com/product/knowledge-graph-mcp,real-data,real-data-no-citation,3
graphiti-mcp-server-zep--getzep-com,Graphiti MCP Server (Zep),created,2024-08,https://www.getzep.com/product/knowledge-graph-mcp,real-data,real-data-no-citation,3
hindsight-mcp--hindsight-vectorize-io,Hindsight MCP,claims,Claude Code hooks for automatic cross-session memory.,https://hindsight.vectorize.io/developer/mcp-server,real-data,real-data-no-citation,3
local-memory-mcp--gh-studiomeyer-io-local-memory-mcp,local-memory-mcp,claims,"Zero config, no cloud, no API keys. npx @studiomeyer/local-memory-mcp .",https://github.com/studiomeyer-io/local-memory-mcp,real-data,real-data-no-citation,3
local-memory-mcp--gh-studiomeyer-io-local-memory-mcp,local-memory-mcp,created,2026-04,https://github.com/studiomeyer-io/local-memory-mcp,real-data,real-data-no-citation,3
mcp-knowledge-graph--gh-shaneholloman-mcp-knowledge-graph,mcp-knowledge-graph,claims,Practical local installation pattern.,https://github.com/shaneholloman/mcp-knowledge-graph,real-data,real-data-no-citation,3
mcp-knowledge-graph--gh-shaneholloman-mcp-knowledge-graph,mcp-knowledge-graph,created,2024-12,https://github.com/shaneholloman/mcp-knowledge-graph,real-data,real-data-no-citation,3
