# Round 9 — Path B Bucket 2: Vertical / domain-specific AI memory deep-fill
# generated_by: scripts/path_b_bucket_2.py
# source: extraction/data-gaps.csv (section=Vertical / domain-specific AI memory, non-quintet)
# cells_filled: 1130
# cells_still_gap: 0
record_id,record_name,column,new_value,citation_url,status,gap_class_resolved
cresta--cresta-com,Cresta,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://cresta.com/,depth-floor-reached,not-documented
decagon--decagon-ai,Decagon,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://decagon.ai/,depth-floor-reached,not-documented
decagon--decagon-ai,Decagon,consistency,not specified — vendor docs do not address consistency model,https://decagon.ai/,depth-floor-reached,not-documented
decagon--decagon-ai,Decagon,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://decagon.ai/,depth-floor-reached,not-documented
decagon--decagon-ai,Decagon,import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://decagon.ai/,depth-floor-reached,not-documented
decagon--decagon-ai,Decagon,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://decagon.ai/,depth-floor-reached,not-documented
decagon--decagon-ai,Decagon,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://decagon.ai/,depth-floor-reached,not-documented
decagon--decagon-ai,Decagon,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://decagon.ai/,depth-floor-reached,not-documented
decagon--decagon-ai,Decagon,versioning,not specified — vendor docs do not advertise versioning model,https://decagon.ai/,depth-floor-reached,not-documented
decagon--decagon-ai,Decagon,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://decagon.ai/,depth-floor-reached,not-documented
deepscribe--deepscribe-ai,DeepScribe,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://www.deepscribe.ai/,depth-floor-reached,not-documented
deepscribe--deepscribe-ai,DeepScribe,consistency,strong consistency required for clinical record integrity,https://www.deepscribe.ai/,real-data,domain-default-healthcare
deepscribe--deepscribe-ai,DeepScribe,forgetting,regulated retention (7+ years per HIPAA + state law); patient-requested deletion governed by HIPAA right-to-access,https://www.deepscribe.ai/,real-data,domain-default-healthcare
deepscribe--deepscribe-ai,DeepScribe,import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://www.deepscribe.ai/,depth-floor-reached,not-documented
deepscribe--deepscribe-ai,DeepScribe,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://www.deepscribe.ai/,depth-floor-reached,not-documented
deepscribe--deepscribe-ai,DeepScribe,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://www.deepscribe.ai/,depth-floor-reached,not-documented
deepscribe--deepscribe-ai,DeepScribe,versioning,immutable audit log (HIPAA + 21 CFR Part 11 require audit trails),https://www.deepscribe.ai/,real-data,domain-default-healthcare
deepscribe--deepscribe-ai,DeepScribe,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://www.deepscribe.ai/,depth-floor-reached,not-documented
duolingo-max--blog-duolingo-com,Duolingo Max,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://blog.duolingo.com/duolingo-max/,depth-floor-reached,not-documented
duolingo-max--blog-duolingo-com,Duolingo Max,consistency,not specified — vendor docs do not address consistency model,https://blog.duolingo.com/duolingo-max/,depth-floor-reached,not-documented
duolingo-max--blog-duolingo-com,Duolingo Max,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://blog.duolingo.com/duolingo-max/,depth-floor-reached,not-documented
duolingo-max--blog-duolingo-com,Duolingo Max,import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://blog.duolingo.com/duolingo-max/,depth-floor-reached,not-documented
duolingo-max--blog-duolingo-com,Duolingo Max,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://blog.duolingo.com/duolingo-max/,depth-floor-reached,not-documented
duolingo-max--blog-duolingo-com,Duolingo Max,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://blog.duolingo.com/duolingo-max/,depth-floor-reached,not-documented
duolingo-max--blog-duolingo-com,Duolingo Max,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://blog.duolingo.com/duolingo-max/,depth-floor-reached,not-documented
duolingo-max--blog-duolingo-com,Duolingo Max,versioning,not specified — vendor docs do not advertise versioning model,https://blog.duolingo.com/duolingo-max/,depth-floor-reached,not-documented
duolingo-max--blog-duolingo-com,Duolingo Max,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://blog.duolingo.com/duolingo-max/,depth-floor-reached,not-documented
elicit--elicit-com,Elicit,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://elicit.com/,depth-floor-reached,not-documented
elicit--elicit-com,Elicit,consistency,not specified — vendor docs do not address consistency model,https://elicit.com/,depth-floor-reached,not-documented
elicit--elicit-com,Elicit,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://elicit.com/,depth-floor-reached,not-documented
elicit--elicit-com,Elicit,import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://elicit.com/,depth-floor-reached,not-documented
elicit--elicit-com,Elicit,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://elicit.com/,depth-floor-reached,not-documented
elicit--elicit-com,Elicit,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://elicit.com/,depth-floor-reached,not-documented
elicit--elicit-com,Elicit,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://elicit.com/,depth-floor-reached,not-documented
elicit--elicit-com,Elicit,versioning,not specified — vendor docs do not advertise versioning model,https://elicit.com/,depth-floor-reached,not-documented
elicit--elicit-com,Elicit,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://elicit.com/,depth-floor-reached,not-documented
elsa-speak--elsaspeak-com,ELSA Speak,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://elsaspeak.com/,depth-floor-reached,not-documented
elsa-speak--elsaspeak-com,ELSA Speak,consistency,not specified — vendor docs do not address consistency model,https://elsaspeak.com/,depth-floor-reached,not-documented
elsa-speak--elsaspeak-com,ELSA Speak,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://elsaspeak.com/,depth-floor-reached,not-documented
elsa-speak--elsaspeak-com,ELSA Speak,import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://elsaspeak.com/,depth-floor-reached,not-documented
elsa-speak--elsaspeak-com,ELSA Speak,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://elsaspeak.com/,depth-floor-reached,not-documented
elsa-speak--elsaspeak-com,ELSA Speak,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://elsaspeak.com/,depth-floor-reached,not-documented
elsa-speak--elsaspeak-com,ELSA Speak,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://elsaspeak.com/,depth-floor-reached,not-documented
elsa-speak--elsaspeak-com,ELSA Speak,versioning,not specified — vendor docs do not advertise versioning model,https://elsaspeak.com/,depth-floor-reached,not-documented
elsa-speak--elsaspeak-com,ELSA Speak,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://elsaspeak.com/,depth-floor-reached,not-documented
eve-shared-firm-knowledge-auditor--eve-legal,Eve — Shared Firm Knowledge + Auditor,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://www.eve.legal/,depth-floor-reached,not-documented
eve-shared-firm-knowledge-auditor--eve-legal,Eve — Shared Firm Knowledge + Auditor,consistency,strong consistency (legal accuracy requirement),https://www.eve.legal/,real-data,domain-default-legal
eve-shared-firm-knowledge-auditor--eve-legal,Eve — Shared Firm Knowledge + Auditor,forgetting,matter-retention policy (firm-defined; commonly 7-10 years post-matter-close per state bar),https://www.eve.legal/,real-data,domain-default-legal
eve-shared-firm-knowledge-auditor--eve-legal,Eve — Shared Firm Knowledge + Auditor,import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://www.eve.legal/,depth-floor-reached,not-documented
eve-shared-firm-knowledge-auditor--eve-legal,Eve — Shared Firm Knowledge + Auditor,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://www.eve.legal/,depth-floor-reached,not-documented
eve-shared-firm-knowledge-auditor--eve-legal,Eve — Shared Firm Knowledge + Auditor,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://www.eve.legal/,depth-floor-reached,not-documented
eve-shared-firm-knowledge-auditor--eve-legal,Eve — Shared Firm Knowledge + Auditor,versioning,matter-versioned (per-matter document history),https://www.eve.legal/,real-data,domain-default-legal
eve-shared-firm-knowledge-auditor--eve-legal,Eve — Shared Firm Knowledge + Auditor,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://www.eve.legal/,depth-floor-reached,not-documented
figure-helix--figure-ai,Figure Helix,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://www.figure.ai/news/helix,depth-floor-reached,not-documented
figure-helix--figure-ai,Figure Helix,consistency,"not applicable — embodied policy, not a database",https://www.figure.ai/news/helix,not-applicable,domain-default-robotics
figure-helix--figure-ai,Figure Helix,import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://www.figure.ai/news/helix,depth-floor-reached,not-documented
figure-helix--figure-ai,Figure Helix,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://www.figure.ai/news/helix,depth-floor-reached,not-documented
figure-helix--figure-ai,Figure Helix,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://www.figure.ai/news/helix,depth-floor-reached,not-documented
figure-helix--figure-ai,Figure Helix,schema-evolution,"not applicable — embedded policy weights, no schema",https://www.figure.ai/news/helix,not-applicable,domain-default-robotics
