record_id,record_name,column,new_value,citation_url,status,gap_class_resolved,priority
arigraph--arxiv-2407-04363,AriGraph,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2407.04363,depth-floor-reached,depth-floor-cited,5
arigraph--arxiv-2407-04363,AriGraph,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2407.04363,depth-floor-reached,depth-floor-cited,5
arigraph--arxiv-2407-04363,AriGraph,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2407.04363,depth-floor-reached,depth-floor-cited,5
arigraph--arxiv-2407-04363,AriGraph,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2407.04363,depth-floor-reached,depth-floor-cited,5
armt-associative-rmt--arxiv-2407-04841,ARMT (Associative RMT),tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2407.04841,depth-floor-reached,depth-floor-cited,5
atlas--arxiv-2505-23735,ATLAS,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2505.23735,depth-floor-reached,depth-floor-cited,5
atlas--arxiv-2505-23735,ATLAS,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2505.23735,depth-floor-reached,depth-floor-cited,5
atlas--arxiv-2505-23735,ATLAS,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2505.23735,depth-floor-reached,depth-floor-cited,5
atlas--arxiv-2505-23735,ATLAS,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2505.23735,depth-floor-reached,depth-floor-cited,5
browseragent--arxiv-2510-10666,BrowserAgent,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.10666,depth-floor-reached,depth-floor-cited,5
browseragent--arxiv-2510-10666,BrowserAgent,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.10666,depth-floor-reached,depth-floor-cited,5
browseragent--arxiv-2510-10666,BrowserAgent,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.10666,depth-floor-reached,depth-floor-cited,5
browseragent--arxiv-2510-10666,BrowserAgent,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.10666,depth-floor-reached,depth-floor-cited,5
browseragent--arxiv-2510-10666,BrowserAgent,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.10666,depth-floor-reached,depth-floor-cited,5
buffer-of-thoughts,Buffer of Thoughts,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2406.04271,depth-floor-reached,depth-floor-cited,5
buffer-of-thoughts,Buffer of Thoughts,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2406.04271,depth-floor-reached,depth-floor-cited,5
cam--arxiv-2510-05520,CAM,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.05520,depth-floor-reached,depth-floor-cited,5
cam--arxiv-2510-05520,CAM,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.05520,depth-floor-reached,depth-floor-cited,5
cam--arxiv-2510-05520,CAM,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.05520,depth-floor-reached,depth-floor-cited,5
cdmem--aclanthology-org,CDMem,consistency,not specified - paper does not address this dimension,https://aclanthology.org/2025.naacl-industry.80/,depth-floor-reached,depth-floor-cited,5
cdmem--aclanthology-org,CDMem,namespace,not specified - paper does not address this dimension,https://aclanthology.org/2025.naacl-industry.80/,depth-floor-reached,depth-floor-cited,5
cdmem--aclanthology-org,CDMem,tombstoning,not specified - paper does not address this dimension,https://aclanthology.org/2025.naacl-industry.80/,depth-floor-reached,depth-floor-cited,5
cdmem--aclanthology-org,CDMem,versioning,not specified - paper does not address this dimension,https://aclanthology.org/2025.naacl-industry.80/,depth-floor-reached,depth-floor-cited,5
cl-of-llms-survey--dl-acm-org,CL of LLMs Survey,consistency,not specified - paper does not address this dimension,https://dl.acm.org/doi/10.1145/3735633,depth-floor-reached,depth-floor-cited,5
cl-of-llms-survey--dl-acm-org,CL of LLMs Survey,forgetting,not specified - paper does not address this dimension,https://dl.acm.org/doi/10.1145/3735633,depth-floor-reached,depth-floor-cited,5
cl-of-llms-survey--dl-acm-org,CL of LLMs Survey,namespace,not specified - paper does not address this dimension,https://dl.acm.org/doi/10.1145/3735633,depth-floor-reached,depth-floor-cited,5
cl-of-llms-survey--dl-acm-org,CL of LLMs Survey,schema-evolution,not specified - paper does not address this dimension,https://dl.acm.org/doi/10.1145/3735633,depth-floor-reached,depth-floor-cited,5
cl-of-llms-survey--dl-acm-org,CL of LLMs Survey,tombstoning,not specified - paper does not address this dimension,https://dl.acm.org/doi/10.1145/3735633,depth-floor-reached,depth-floor-cited,5
cl-of-llms-survey--dl-acm-org,CL of LLMs Survey,versioning,not specified - paper does not address this dimension,https://dl.acm.org/doi/10.1145/3735633,depth-floor-reached,depth-floor-cited,5
cola--arxiv-2503-09263,COLA,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2503.09263,depth-floor-reached,depth-floor-cited,5
cola--arxiv-2503-09263,COLA,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2503.09263,depth-floor-reached,depth-floor-cited,5
cola--arxiv-2503-09263,COLA,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2503.09263,depth-floor-reached,depth-floor-cited,5
cola--arxiv-2503-09263,COLA,schema-evolution,not specified - paper does not address this dimension,https://arxiv.org/abs/2503.09263,depth-floor-reached,depth-floor-cited,5
cola--arxiv-2503-09263,COLA,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2503.09263,depth-floor-reached,depth-floor-cited,5
cola--arxiv-2503-09263,COLA,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2503.09263,depth-floor-reached,depth-floor-cited,5
comorag--arxiv-2508-10419,ComoRAG,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.10419,depth-floor-reached,depth-floor-cited,5
comorag--arxiv-2508-10419,ComoRAG,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.10419,depth-floor-reached,depth-floor-cited,5
comorag--arxiv-2508-10419,ComoRAG,schema-evolution,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.10419,depth-floor-reached,depth-floor-cited,5
comorag--arxiv-2508-10419,ComoRAG,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.10419,depth-floor-reached,depth-floor-cited,5
compressive-transformer--arxiv-1911-05507,Compressive Transformer,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/1911.05507,depth-floor-reached,depth-floor-cited,5
creator,CREATOR,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2305.14318,depth-floor-reached,depth-floor-cited,5
creator,CREATOR,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2305.14318,depth-floor-reached,depth-floor-cited,5
creator,CREATOR,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2305.14318,depth-floor-reached,depth-floor-cited,5
creator,CREATOR,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2305.14318,depth-floor-reached,depth-floor-cited,5
creator,CREATOR,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2305.14318,depth-floor-reached,depth-floor-cited,5
d-smart--arxiv-2510-13363,D-SMART,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.13363,depth-floor-reached,depth-floor-cited,5
d-smart--arxiv-2510-13363,D-SMART,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.13363,depth-floor-reached,depth-floor-cited,5
d-smart--arxiv-2510-13363,D-SMART,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.13363,depth-floor-reached,depth-floor-cited,5
d-smart--arxiv-2510-13363,D-SMART,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.13363,depth-floor-reached,depth-floor-cited,5
d-smart--arxiv-2510-13363,D-SMART,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.13363,depth-floor-reached,depth-floor-cited,5
darwin-g-del-machine--arxiv-2505-22954,Darwin Gödel Machine,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2505.22954,depth-floor-reached,depth-floor-cited,5
darwin-g-del-machine--arxiv-2505-22954,Darwin Gödel Machine,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2505.22954,depth-floor-reached,depth-floor-cited,5
deepagent--arxiv-2510-21618,DeepAgent,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.21618,depth-floor-reached,depth-floor-cited,5
deepagent--arxiv-2510-21618,DeepAgent,founders,no data — 2025 arxiv preprint,https://arxiv.org/abs/2510.21618,depth-floor-reached,depth-floor-cited,5
deepagent--arxiv-2510-21618,DeepAgent,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.21618,depth-floor-reached,depth-floor-cited,5
deepagent--arxiv-2510-21618,DeepAgent,schema-evolution,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.21618,depth-floor-reached,depth-floor-cited,5
deepagent--arxiv-2510-21618,DeepAgent,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.21618,depth-floor-reached,depth-floor-cited,5
deepagent--arxiv-2510-21618,DeepAgent,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.21618,depth-floor-reached,depth-floor-cited,5
diamond--arxiv-2405-12399,DIAMOND,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2405.12399,depth-floor-reached,depth-floor-cited,5
diamond--arxiv-2405-12399,DIAMOND,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2405.12399,depth-floor-reached,depth-floor-cited,5
differentiable-search-index-dsi--arxiv-2202-06991,Differentiable Search Index (DSI),forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2202.06991,depth-floor-reached,depth-floor-cited,5
differentiable-search-index-dsi--arxiv-2202-06991,Differentiable Search Index (DSI),tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2202.06991,depth-floor-reached,depth-floor-cited,5
dreamer-4--arxiv-2509-24527,Dreamer 4,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2509.24527,depth-floor-reached,depth-floor-cited,5
dreamer-4--arxiv-2509-24527,Dreamer 4,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2509.24527,depth-floor-reached,depth-floor-cited,5
dreamerv3--arxiv-2301-04104,DreamerV3,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2301.04104,depth-floor-reached,depth-floor-cited,5
dreamerv3--arxiv-2301-04104,DreamerV3,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2301.04104,depth-floor-reached,depth-floor-cited,5
dual-process-agent-dpa--mdpi-com,Dual-Process Agent (DPA),consistency,not specified - paper does not address this dimension,https://www.mdpi.com/2079-9292/15/6/1232,depth-floor-reached,depth-floor-cited,5
dual-process-agent-dpa--mdpi-com,Dual-Process Agent (DPA),namespace,not specified - paper does not address this dimension,https://www.mdpi.com/2079-9292/15/6/1232,depth-floor-reached,depth-floor-cited,5
dual-process-agent-dpa--mdpi-com,Dual-Process Agent (DPA),tombstoning,not specified - paper does not address this dimension,https://www.mdpi.com/2079-9292/15/6/1232,depth-floor-reached,depth-floor-cited,5
dynamic-cheatsheet--arxiv-2504-07952,Dynamic Cheatsheet,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2504.07952,depth-floor-reached,depth-floor-cited,5
dynamic-cheatsheet--arxiv-2504-07952,Dynamic Cheatsheet,founders,no data — 2025 arxiv preprint,https://arxiv.org/abs/2504.07952,depth-floor-reached,depth-floor-cited,5
dynamic-cheatsheet--arxiv-2504-07952,Dynamic Cheatsheet,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2504.07952,depth-floor-reached,depth-floor-cited,5
dynamic-cheatsheet--arxiv-2504-07952,Dynamic Cheatsheet,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2504.07952,depth-floor-reached,depth-floor-cited,5
dynamic-cheatsheet--arxiv-2504-07952,Dynamic Cheatsheet,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2504.07952,depth-floor-reached,depth-floor-cited,5
elder,ELDER,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2408.11869,depth-floor-reached,depth-floor-cited,5
elder,ELDER,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2408.11869,depth-floor-reached,depth-floor-cited,5
em-llm--arxiv-2407-09450,EM-LLM,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2407.09450,depth-floor-reached,depth-floor-cited,5
