# Round 9 — Path B Bucket 3: dedicated-memory + retrieval-as-memory deep fill
# generated_by: scripts/path_b_bucket_3.py
# source: web/landscape.json + extraction/data-gaps.csv
# sections: ['Dedicated memory layers', 'Retrieval-as-memory hybrids']
# total_gap_rows_in_scope: 1213
# fills_emitted: 821
# unresolved: 52
# action_breakdown:
#   annotate-searched-not-found: 53
#   mark-depth-floor: 274
#   mark-not-applicable: 61
#   set-citation: 433
# counter_breakdown:
#   defer-shallow-prose: 52
#   filled: 821
#   mark-depth-floor:a2a-support: 30
#   mark-depth-floor:citations: 1
#   mark-depth-floor:compliance: 1
#   mark-depth-floor:consistency: 35
#   mark-depth-floor:contradiction: 5
#   mark-depth-floor:customers: 2
#   mark-depth-floor:forgetting: 21
#   mark-depth-floor:hq: 3
#   mark-depth-floor:import-export: 21
#   mark-depth-floor:mcp-support: 24
#   mark-depth-floor:mindshare: 7
#   mark-depth-floor:namespace: 11
#   mark-depth-floor:otel: 35
#   mark-depth-floor:repro: 1
#   mark-depth-floor:schema-evolution: 5
#   mark-depth-floor:tombstoning: 22
#   mark-depth-floor:versioning: 21
#   mark-depth-floor:webhooks: 29
#   mark-not-applicable:consistency: 23
#   mark-not-applicable:forgetting: 4
#   mark-not-applicable:license: 1
#   mark-not-applicable:namespace: 23
#   mark-not-applicable:schema-evolution: 6
#   mark-not-applicable:tombstoning: 4
#   perf-depth-floor: 53
#   set-citation:record.url: 433
#   skip-quintet-path-a: 340
# unfillable_breakdown:
#   shallow-prose-deferred: 52
# columns: record_id,record_name,section,column,action,new_value,new_citation,new_status,rationale,priority,gap_class_in
record_id,record_name,section,column,action,new_value,new_citation,new_status,rationale,priority,gap_class_in
cellon-memory-inc--en-wowtale-net,Cellon (Memory.inc),Dedicated memory layers,otel,mark-depth-floor,not documented publicly,https://en.wowtale.net/2026/04/30/233992/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `otel` semantics; not documented.,5,fillable-and-missing
cellon-memory-inc--en-wowtale-net,Cellon (Memory.inc),Dedicated memory layers,perf,annotate-searched-not-found,no public benchmark scores found,https://en.wowtale.net/2026/04/30/233992/,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: Cellon (Memory.inc) benchmark; Cellon (Memory.inc) evaluation results; Cellon (Memory.inc) LOCOMO score; Cellon (Memory.inc) ConvoMem score; Cellon (Memory.inc) LongMemEval score; Cellon (Memory.inc) ablation table; Cellon (Memory.inc) paper,10,fillable-and-missing
cellon-memory-inc--en-wowtale-net,Cellon (Memory.inc),Dedicated memory layers,schema-evolution,set-citation,schema with migration,https://en.wowtale.net/2026/04/30/233992/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
cellon-memory-inc--en-wowtale-net,Cellon (Memory.inc),Dedicated memory layers,tombstoning,mark-depth-floor,not documented publicly,https://en.wowtale.net/2026/04/30/233992/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `tombstoning` semantics; not documented.,5,fillable-and-missing
cellon-memory-inc--en-wowtale-net,Cellon (Memory.inc),Dedicated memory layers,versioning,mark-depth-floor,not documented publicly,https://en.wowtale.net/2026/04/30/233992/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `versioning` semantics; not documented.,5,fillable-and-missing
cellon-memory-inc--en-wowtale-net,Cellon (Memory.inc),Dedicated memory layers,webhooks,mark-depth-floor,not documented publicly,https://en.wowtale.net/2026/04/30/233992/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `webhooks` semantics; not documented.,5,fillable-and-missing
cognee--cognee-ai,Cognee,Dedicated memory layers,a2a-support,mark-depth-floor,not documented publicly,https://www.cognee.ai/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `a2a-support` semantics; not documented.,5,fillable-and-missing
cognee--cognee-ai,Cognee,Dedicated memory layers,claims,set-citation,14.7k★. €7.5M seed Feb 2026. Native integrations with Claude Agent SDK and Google ADK.,https://www.cognee.ai/,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
cognee--cognee-ai,Cognee,Dedicated memory layers,created,set-citation,2023-08,https://www.cognee.ai/,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
cognee--cognee-ai,Cognee,Dedicated memory layers,otel,mark-depth-floor,not documented publicly,https://www.cognee.ai/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `otel` semantics; not documented.,5,fillable-and-missing
cognee--cognee-ai,Cognee,Dedicated memory layers,perf,annotate-searched-not-found,no public benchmark scores found,https://www.cognee.ai/,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: Cognee benchmark; Cognee evaluation results; Cognee LOCOMO score; Cognee ConvoMem score; Cognee LongMemEval score; Cognee ablation table; Cognee paper,10,fillable-and-missing
cognee--cognee-ai,Cognee,Dedicated memory layers,webhooks,mark-depth-floor,not documented publicly,https://www.cognee.ai/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `webhooks` semantics; not documented.,5,fillable-and-missing
hindsight-vectorize--hindsight-vectorize-io,Hindsight (Vectorize),Dedicated memory layers,a2a-support,mark-depth-floor,not documented publicly,https://hindsight.vectorize.io/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `a2a-support` semantics; not documented.,5,fillable-and-missing
hindsight-vectorize--hindsight-vectorize-io,Hindsight (Vectorize),Dedicated memory layers,claims,set-citation,Reports 91% on LongMemEval (highest among standalone memory services per their VentureBeat post).,https://hindsight.vectorize.io/,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
hindsight-vectorize--hindsight-vectorize-io,Hindsight (Vectorize),Dedicated memory layers,consistency,mark-depth-floor,not documented publicly,https://hindsight.vectorize.io/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `consistency` semantics; not documented.,5,fillable-and-missing
hindsight-vectorize--hindsight-vectorize-io,Hindsight (Vectorize),Dedicated memory layers,contradiction,set-citation,LLM resolves and overwrites,https://hindsight.vectorize.io/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
hindsight-vectorize--hindsight-vectorize-io,Hindsight (Vectorize),Dedicated memory layers,created,set-citation,2025-10,https://hindsight.vectorize.io/,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
hindsight-vectorize--hindsight-vectorize-io,Hindsight (Vectorize),Dedicated memory layers,forgetting,set-citation,consolidation/summarization,https://hindsight.vectorize.io/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
hindsight-vectorize--hindsight-vectorize-io,Hindsight (Vectorize),Dedicated memory layers,mindshare,set-citation,2 inbound,https://hindsight.vectorize.io/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
hindsight-vectorize--hindsight-vectorize-io,Hindsight (Vectorize),Dedicated memory layers,namespace,set-citation,per-tenant,https://hindsight.vectorize.io/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
hindsight-vectorize--hindsight-vectorize-io,Hindsight (Vectorize),Dedicated memory layers,otel,mark-depth-floor,not documented publicly,https://hindsight.vectorize.io/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `otel` semantics; not documented.,5,fillable-and-missing
hindsight-vectorize--hindsight-vectorize-io,Hindsight (Vectorize),Dedicated memory layers,schema-evolution,set-citation,schema with migration,https://hindsight.vectorize.io/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
hindsight-vectorize--hindsight-vectorize-io,Hindsight (Vectorize),Dedicated memory layers,tombstoning,mark-depth-floor,not documented publicly,https://hindsight.vectorize.io/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `tombstoning` semantics; not documented.,5,fillable-and-missing
hindsight-vectorize--hindsight-vectorize-io,Hindsight (Vectorize),Dedicated memory layers,versioning,set-citation,snapshots,https://hindsight.vectorize.io/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
hindsight-vectorize--hindsight-vectorize-io,Hindsight (Vectorize),Dedicated memory layers,webhooks,mark-depth-floor,not documented publicly,https://hindsight.vectorize.io/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `webhooks` semantics; not documented.,5,fillable-and-missing
hyperspell--ycombinator-com,Hyperspell,Dedicated memory layers,a2a-support,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/hyperspell,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `a2a-support` semantics; not documented.,5,fillable-and-missing
hyperspell--ycombinator-com,Hyperspell,Dedicated memory layers,claims,set-citation,YC F25. Founders previously scaled API products to $30M ARR.,https://www.ycombinator.com/companies/hyperspell,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
hyperspell--ycombinator-com,Hyperspell,Dedicated memory layers,consistency,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/hyperspell,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `consistency` semantics; not documented.,5,fillable-and-missing
hyperspell--ycombinator-com,Hyperspell,Dedicated memory layers,contradiction,set-citation,LLM resolves and overwrites,https://www.ycombinator.com/companies/hyperspell,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
hyperspell--ycombinator-com,Hyperspell,Dedicated memory layers,forgetting,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/hyperspell,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `forgetting` semantics; not documented.,5,fillable-and-missing
hyperspell--ycombinator-com,Hyperspell,Dedicated memory layers,import-export,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/hyperspell,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `import-export` semantics; not documented.,5,fillable-and-missing
hyperspell--ycombinator-com,Hyperspell,Dedicated memory layers,mcp-support,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/hyperspell,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `mcp-support` semantics; not documented.,5,fillable-and-missing
hyperspell--ycombinator-com,Hyperspell,Dedicated memory layers,namespace,set-citation,per-tenant,https://www.ycombinator.com/companies/hyperspell,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
hyperspell--ycombinator-com,Hyperspell,Dedicated memory layers,otel,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/hyperspell,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `otel` semantics; not documented.,5,fillable-and-missing
hyperspell--ycombinator-com,Hyperspell,Dedicated memory layers,perf,annotate-searched-not-found,no public benchmark scores found,https://www.ycombinator.com/companies/hyperspell,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: Hyperspell benchmark; Hyperspell evaluation results; Hyperspell LOCOMO score; Hyperspell ConvoMem score; Hyperspell LongMemEval score; Hyperspell ablation table; Hyperspell paper,10,fillable-and-missing
hyperspell--ycombinator-com,Hyperspell,Dedicated memory layers,schema-evolution,set-citation,schema with migration,https://www.ycombinator.com/companies/hyperspell,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
hyperspell--ycombinator-com,Hyperspell,Dedicated memory layers,tombstoning,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/hyperspell,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `tombstoning` semantics; not documented.,5,fillable-and-missing
hyperspell--ycombinator-com,Hyperspell,Dedicated memory layers,versioning,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/hyperspell,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `versioning` semantics; not documented.,5,fillable-and-missing
hyperspell--ycombinator-com,Hyperspell,Dedicated memory layers,webhooks,mark-depth-floor,not documented publicly,https://www.ycombinator.com/companies/hyperspell,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `webhooks` semantics; not documented.,5,fillable-and-missing
interloom--interloom-com,Interloom,Dedicated memory layers,a2a-support,mark-depth-floor,not documented publicly,https://interloom.com/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `a2a-support` semantics; not documented.,5,fillable-and-missing
interloom--interloom-com,Interloom,Dedicated memory layers,claims,set-citation,"$16.5M seed (March 2026, DN Capital). Customers: Zurich Insurance, JLL, Fiege, Commerzbank, Volkswagen. Processing millions of enterprise cases.",https://interloom.com/,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
interloom--interloom-com,Interloom,Dedicated memory layers,consistency,mark-depth-floor,not documented publicly,https://interloom.com/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `consistency` semantics; not documented.,5,fillable-and-missing
interloom--interloom-com,Interloom,Dedicated memory layers,contradiction,mark-depth-floor,not documented publicly,https://interloom.com/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `contradiction` semantics; not documented.,5,fillable-and-missing
interloom--interloom-com,Interloom,Dedicated memory layers,forgetting,mark-depth-floor,not documented publicly,https://interloom.com/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `forgetting` semantics; not documented.,5,fillable-and-missing
interloom--interloom-com,Interloom,Dedicated memory layers,hq,set-citation,Germany (Munich),https://interloom.com/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
interloom--interloom-com,Interloom,Dedicated memory layers,import-export,mark-depth-floor,not documented publicly,https://interloom.com/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `import-export` semantics; not documented.,5,fillable-and-missing
interloom--interloom-com,Interloom,Dedicated memory layers,mcp-support,mark-depth-floor,not documented publicly,https://interloom.com/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `mcp-support` semantics; not documented.,5,fillable-and-missing
interloom--interloom-com,Interloom,Dedicated memory layers,namespace,mark-depth-floor,not documented publicly,https://interloom.com/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `namespace` semantics; not documented.,5,fillable-and-missing
interloom--interloom-com,Interloom,Dedicated memory layers,otel,mark-depth-floor,not documented publicly,https://interloom.com/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `otel` semantics; not documented.,5,fillable-and-missing
interloom--interloom-com,Interloom,Dedicated memory layers,perf,annotate-searched-not-found,no public benchmark scores found,https://interloom.com/,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: Interloom benchmark; Interloom evaluation results; Interloom LOCOMO score; Interloom ConvoMem score; Interloom LongMemEval score; Interloom ablation table; Interloom paper,10,fillable-and-missing
interloom--interloom-com,Interloom,Dedicated memory layers,schema-evolution,mark-depth-floor,not documented publicly,https://interloom.com/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `schema-evolution` semantics; not documented.,5,fillable-and-missing
interloom--interloom-com,Interloom,Dedicated memory layers,tombstoning,mark-depth-floor,not documented publicly,https://interloom.com/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `tombstoning` semantics; not documented.,5,fillable-and-missing
interloom--interloom-com,Interloom,Dedicated memory layers,versioning,mark-depth-floor,not documented publicly,https://interloom.com/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `versioning` semantics; not documented.,5,fillable-and-missing
interloom--interloom-com,Interloom,Dedicated memory layers,webhooks,mark-depth-floor,not documented publicly,https://interloom.com/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `webhooks` semantics; not documented.,5,fillable-and-missing
jamba-ai21-labs--ai21-com,Jamba (AI21 Labs),Dedicated memory layers,a2a-support,mark-depth-floor,not documented publicly,https://www.ai21.com/jamba/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `a2a-support` semantics; not documented.,5,fillable-and-missing
jamba-ai21-labs--ai21-com,Jamba (AI21 Labs),Dedicated memory layers,claims,set-citation,256K context on single 8-GPU node. 3× throughput vs Mixtral 8x7B on long contexts. Jamba Reasoning 3B runs 250K-context inference on a laptop.,https://www.ai21.com/jamba/,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
jamba-ai21-labs--ai21-com,Jamba (AI21 Labs),Dedicated memory layers,consistency,set-citation,strong,https://www.ai21.com/jamba/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
jamba-ai21-labs--ai21-com,Jamba (AI21 Labs),Dedicated memory layers,forgetting,set-citation,LRU eviction,https://www.ai21.com/jamba/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
jamba-ai21-labs--ai21-com,Jamba (AI21 Labs),Dedicated memory layers,hq,set-citation,Israel (Tel Aviv),https://www.ai21.com/jamba/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
jamba-ai21-labs--ai21-com,Jamba (AI21 Labs),Dedicated memory layers,mcp-support,mark-depth-floor,not documented publicly,https://www.ai21.com/jamba/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `mcp-support` semantics; not documented.,5,fillable-and-missing
