source,record_id,column,incoming_value,incoming_citation,incoming_status,action,reason
quintet,anda-hippocampus--gh-ldclabs-anda-hippocampus,pros,Hippocampus-inspired neural memory model — explicit episodic encoding and consolidation.,https://github.com/ldclabs/anda-hippocampus,real-data,apply-citation,value unchanged; backfill citation
quintet,anda-hippocampus--gh-ldclabs-anda-hippocampus,cons,Research-oriented; production deployment limited.,https://github.com/ldclabs/anda-hippocampus,real-data,apply-citation,value unchanged; backfill citation
quintet,anda-hippocampus--gh-ldclabs-anda-hippocampus,links,GitHub ldclabs/anda-hippocampus,https://github.com/ldclabs/anda-hippocampus,real-data,apply-citation,value unchanged; backfill citation
quintet,anthropic-circuit-tracing--transformer-circuits-pub,desc,"Replaces MLP layers with sparse cross-layer transcoders to produce ""replacement models"" where activations correspond to interpretable features; traces attributi",https://transformer-circuits.pub/2025/attribution-graphs/methods.html,real-data,apply-citation,value unchanged; backfill citation
quintet,anthropic-circuit-tracing--transformer-circuits-pub,type,Mechanistic interpretability of parametric storage,https://transformer-circuits.pub/2025/attribution-graphs/methods.html,real-data,apply-citation,value unchanged; backfill citation
quintet,anthropic-circuit-tracing--transformer-circuits-pub,pros,Only published tool that makes parametric (weight-level) memory storage mechanistically interpretable rather than behaviorally probed; attribution graphs are au,https://transformer-circuits.pub/2025/attribution-graphs/methods.html,real-data,apply-citation,value unchanged; backfill citation
quintet,anthropic-circuit-tracing--transformer-circuits-pub,cons,"Not a memory system — it studies memory; findings are descriptive, not prescriptive; scalability to full production Claude models is limited (primary validation",https://transformer-circuits.pub/2025/attribution-graphs/methods.html,real-data,apply-citation,value unchanged; backfill citation
quintet,anthropic-circuit-tracing--transformer-circuits-pub,links,methods paper Anthropic blog open-source release,https://transformer-circuits.pub/2025/attribution-graphs/methods.html,real-data,apply-citation,value unchanged; backfill citation
quintet,anthropic-claude-memory--platform-claude-com,desc,"Memory tool API + consumer ""Memory"" feature + Auto Dream consolidation. Document-as-memory rather than extracted-fact-as-memory.",https://platform.claude.com/docs/en/agents-and-tools/tool-use/memory-tool,real-data,apply-citation,value unchanged; backfill citation
quintet,anthropic-claude-memory--platform-claude-com,type,File-backed + tool-driven + Auto Dream,https://platform.claude.com/docs/en/agents-and-tools/tool-use/memory-tool,real-data,apply-citation,value unchanged; backfill citation
quintet,anthropic-claude-memory--platform-claude-com,pros,"Three-tier model (memory tool API + consumer Memory + Auto Dream) covers developer, user, and system layers; document-as-memory unit aligns with how humans orga",https://platform.claude.com/docs/en/agents-and-tools/tool-use/memory-tool,real-data,apply-citation,value unchanged; backfill citation
quintet,anthropic-claude-memory--platform-claude-com,cons,Three-tier model means developers and users see different abstractions; Auto Dream consolidation is not user-controllable.,https://platform.claude.com/docs/en/agents-and-tools/tool-use/memory-tool,real-data,apply-citation,value unchanged; backfill citation
quintet,anthropic-claude-memory--platform-claude-com,links,memory tool docs Auto Dream guide memory import tool Wiegold guide,https://platform.claude.com/docs/en/agents-and-tools/tool-use/memory-tool,real-data,apply-citation,value unchanged; backfill citation
quintet,anthropic-managed-agents-memory--platform-claude-com,desc,Mounts memory as files on a managed filesystem; Claude reads and writes via the same bash/code-execution tools used for agentic tasks. Unit of storage is a file,https://platform.claude.com/docs/en/managed-agents/overview,real-data,apply-citation,value unchanged; backfill citation
quintet,anthropic-managed-agents-memory--platform-claude-com,type,Filesystem-backed cross-session persistent memory,https://platform.claude.com/docs/en/managed-agents/overview,real-data,apply-citation,value unchanged; backfill citation
quintet,anthropic-managed-agents-memory--platform-claude-com,pros,Filesystem metaphor aligns with Claude's existing tool-use primitives; no separate embedding pipeline; human-auditable without special tooling.,https://platform.claude.com/docs/en/managed-agents/overview,real-data,apply-citation,value unchanged; backfill citation
quintet,anthropic-managed-agents-memory--platform-claude-com,cons,Memory granularity and eviction policy not yet documented publicly; filesystem-as-memory has known scalability limits at large knowledge volumes; beta status me,https://platform.claude.com/docs/en/managed-agents/overview,real-data,apply-citation,value unchanged; backfill citation
quintet,anthropic-managed-agents-memory--platform-claude-com,links,Managed Agents docs Techzine TestingCatalog,https://platform.claude.com/docs/en/managed-agents/overview,real-data,apply-citation,value unchanged; backfill citation
quintet,apache-age--age-apache-org,desc,openCypher over Postgres. Pairs with pgvector for graph + vector hybrid retrieval. Azure Database for PostgreSQL ships AGE with ai_extension LLM functions for e,https://age.apache.org,real-data,apply-citation,value unchanged; backfill citation
quintet,apache-age--age-apache-org,type,PostgreSQL graph extension,https://age.apache.org,real-data,apply-citation,value unchanged; backfill citation
quintet,apache-age--age-apache-org,pros,Postgres extension that adds OpenCypher graph queries — KG without leaving Postgres.,https://age.apache.org,real-data,apply-citation,value unchanged; backfill citation
quintet,apache-age--age-apache-org,cons,Performance plateaus at large graph sizes; ecosystem of integrations smaller than Neo4j.,https://age.apache.org,real-data,apply-citation,value unchanged; backfill citation
quintet,apache-age--age-apache-org,links,age.apache.org,https://age.apache.org,real-data,apply-citation,value unchanged; backfill citation
quintet,apple-notes-apple-intelligence--apple-com,desc,Folder + tag hierarchy; iCloud sync. Writing Tools (proofread / rewrite / summarise) across all note content; audio transcription + AI summary; smart search; re,https://www.apple.com/apple-intelligence/,real-data,apply-citation,value unchanged; backfill citation
quintet,apple-notes-apple-intelligence--apple-com,type,Folder + tag hierarchy + Writing Tools,https://www.apple.com/apple-intelligence/,real-data,apply-citation,value unchanged; backfill citation
quintet,apple-notes-apple-intelligence--apple-com,pros,"On-device intelligence keeps personal-note context private; integrates across Apple's notes, mail, calendar memory.",https://www.apple.com/apple-intelligence/,real-data,apply-citation,value unchanged; backfill citation
quintet,apple-notes-apple-intelligence--apple-com,cons,Apple-only; AI feature set lags GPT-class competitors and is conservative about cross-app inference.,https://www.apple.com/apple-intelligence/,real-data,apply-citation,value unchanged; backfill citation
quintet,apple-notes-apple-intelligence--apple-com,links,apple.com/apple-intelligence,https://www.apple.com/apple-intelligence/,real-data,apply-citation,value unchanged; backfill citation
quintet,arangodb--arangodb-com,desc,"HybridGraphRAG combines vector search, graph traversal, full-text in one AQL query. ArangoGraphML for ML pipelines; LangChain integration.",https://arangodb.com,real-data,apply-citation,value unchanged; backfill citation
quintet,arangodb--arangodb-com,type,Multi-model: graph + doc + KV + vector,https://arangodb.com,real-data,apply-citation,value unchanged; backfill citation
quintet,arangodb--arangodb-com,pros,Multi-model (graph + document + KV) in one engine — useful when memory crosses paradigms without managing multiple databases.,https://arangodb.com,real-data,apply-citation,value unchanged; backfill citation
quintet,arangodb--arangodb-com,cons,Multi-model adds complexity vs single-purpose engines; smaller community than Neo4j or MongoDB.,https://arangodb.com,real-data,apply-citation,value unchanged; backfill citation
quintet,arangodb--arangodb-com,links,arangodb.com,https://arangodb.com,real-data,apply-citation,value unchanged; backfill citation
quintet,arigraph--arxiv-2407-04363,desc,Episodic observations as timestamped vertices; LLM extracts relational triplets into a semantic knowledge graph; episodic edges connect semantic nodes — structu,https://arxiv.org/abs/2407.04363,real-data,apply-citation,value unchanged; backfill citation
quintet,arigraph--arxiv-2407-04363,type,CLS dual-layer episodic + semantic KG,https://arxiv.org/abs/2407.04363,real-data,apply-citation,value unchanged; backfill citation
quintet,arigraph--arxiv-2407-04363,pros,Graph-based reasoning memory — explicit knowledge structure during reasoning.,https://arxiv.org/abs/2407.04363,real-data,apply-citation,value unchanged; backfill citation
quintet,arigraph--arxiv-2407-04363,cons,Research-stage; graph build cost limits real-time use.,https://arxiv.org/abs/2407.04363,real-data,apply-citation,value unchanged; backfill citation
quintet,arigraph--arxiv-2407-04363,links,arxiv 2407.04363,https://arxiv.org/abs/2407.04363,real-data,apply-citation,value unchanged; backfill citation
quintet,armt-associative-rmt--arxiv-2407-04841,desc,Associative Recurrent Memory Transformer. Stores tokens in Hopfield-style energy basins for constant-time pattern completion.,https://arxiv.org/abs/2407.04841,real-data,apply-citation,value unchanged; backfill citation
quintet,armt-associative-rmt--arxiv-2407-04841,type,Hopfield-style energy basins,https://arxiv.org/abs/2407.04841,real-data,apply-citation,value unchanged; backfill citation
quintet,armt-associative-rmt--arxiv-2407-04841,pros,Associative memory built into Recurrent Memory Transformer.,https://arxiv.org/abs/2407.04841,real-data,apply-citation,value unchanged; backfill citation
quintet,armt-associative-rmt--arxiv-2407-04841,cons,Preprint; training stability of associative-recurrent hybrid.,https://arxiv.org/abs/2407.04841,real-data,apply-citation,value unchanged; backfill citation
quintet,armt-associative-rmt--arxiv-2407-04841,links,arxiv 2407.04841,https://arxiv.org/abs/2407.04841,real-data,apply-citation,value unchanged; backfill citation
quintet,asapp-generativeagent--asapp-com,desc,Treats memory as first-class architecture. Captures the digital footprint of every interaction; retrieves preference and history at engagement time. Public exam,https://www.asapp.com/blog/from-models-to-memory-the-next-big-leap-in-ai-agents-in-customer-experience,real-data,apply-citation,value unchanged; backfill citation
quintet,asapp-generativeagent--asapp-com,type,Long-term interaction memory + preference,https://www.asapp.com/blog/from-models-to-memory-the-next-big-leap-in-ai-agents-in-customer-experience,real-data,apply-citation,value unchanged; backfill citation
quintet,asapp-generativeagent--asapp-com,pros,Long-running CX vendor pivoting hard into generative — memory grounded in years of contact-center data.,https://www.asapp.com/blog/from-models-to-memory-the-next-big-leap-in-ai-agents-in-customer-experience,real-data,apply-citation,value unchanged; backfill citation
quintet,asapp-generativeagent--asapp-com,cons,Tightly coupled to ASAPP's CX platform; less open than newer entrants.,https://www.asapp.com/blog/from-models-to-memory-the-next-big-leap-in-ai-agents-in-customer-experience,real-data,apply-citation,value unchanged; backfill citation
quintet,asapp-generativeagent--asapp-com,links,asapp.com,https://www.asapp.com/blog/from-models-to-memory-the-next-big-leap-in-ai-agents-in-customer-experience,real-data,apply-citation,value unchanged; backfill citation
quintet,atlas--arxiv-2208-03299,desc,Meta AI. Jointly fine-tunes retriever + LM for few-shot tasks.,https://arxiv.org/abs/2208.03299,real-data,apply-citation,value unchanged; backfill citation
quintet,atlas--arxiv-2208-03299,type,Few-shot retrieval-augmented LM,https://arxiv.org/abs/2208.03299,real-data,apply-citation,value unchanged; backfill citation
quintet,atlas--arxiv-2208-03299,pros,Meta retrieval architecture for few-shot learning.,https://arxiv.org/abs/2208.03299,real-data,apply-citation,value unchanged; backfill citation
quintet,atlas--arxiv-2208-03299,cons,Research scope; less production utility than fine-tuned RAG.,https://arxiv.org/abs/2208.03299,real-data,apply-citation,value unchanged; backfill citation
